variable,AOR,CI_lower,CI_upper,p_value,model,cohort
f.disability_visionYes,0.8394676682932037,0.7053986676008566,0.9990180000005044,0.048716242859106404,disability_vision,aou_v7
f.disability_visionMissing,0.980562037663653,0.9231885680685267,1.0415011006025854,0.5233981007121177,disability_vision,aou_v7
f.sexFemale,0.7316434539160548,0.687535319318061,0.7785813013783192,6.90792074601016e-23,disability_cognition,aou_v7
f.sexOther,0.6832684460349386,0.5129672360005829,0.9101083589410168,0.009214621530405174,disability_cognition,aou_v7
f.age45-54,0.8694487720062781,0.7968364747761719,0.9486779170789914,0.0016660411165506249,disability_cognition,aou_v7
f.age55-64,0.9733668460249226,0.8961004507819272,1.0572955477410788,0.5223670705826216,disability_cognition,aou_v7
f.age65+,1.0242408180684608,0.9410271775123148,1.1148129177000536,0.5795616671921009,disability_cognition,aou_v7
f.vaccVaccinated,0.6685379575085459,0.6152478213787433,0.7264438574168678,2.08163225736068e-21,disability_cognition,aou_v7
f.raceBlack,2.464568206052017,2.292863737200836,2.649131016262576,2.309819700775469e-132,disability_cognition,aou_v7
f.raceAsian,1.309009730648844,1.0442783936027333,1.6408521764218502,0.01949956162101274,disability_cognition,aou_v7
f.raceOther,1.4293194639684403,1.2342006930503102,1.655285191122277,1.8427120493220599e-6,disability_cognition,aou_v7
f.ethnicityHispanic,0.9884206261914712,0.8536254824220847,1.1445011359181327,0.8762699395991254,disability_cognition,aou_v7
f.ethnicityOther,0.9859856452691108,0.7969095583746586,1.2199222389295155,0.8966208737572144,disability_cognition,aou_v7
Myocardial_Infarction,0.9580373815986817,0.8729549460558952,1.0514123651940328,0.3662939739700583,disability_cognition,aou_v7
Congestive_Heart_Failure,1.0771763640953405,0.9939907776722071,1.167323626566179,0.06983017991195391,disability_cognition,aou_v7
Peripheral_Vascular_Disease,0.9500187194914906,0.8767526009281473,1.0294073452748356,0.21050321858787263,disability_cognition,aou_v7
Cerebrovascular_Disease,1.1385913659888809,1.0519756373985794,1.2323387088224373,0.0013035765231253849,disability_cognition,aou_v7
Dementia,1.0556724438088692,0.9027095953159494,1.2345546279779303,0.4975292329990742,disability_cognition,aou_v7
Chronic_Pulmonary_Disease,0.9378426567541115,0.8823851387556653,0.9967856553748686,0.0390627054661011,disability_cognition,aou_v7
Rheumatic_Disease,0.9378399554892985,0.856015943606576,1.0274852807138917,0.16824776634561775,disability_cognition,aou_v7
Peptic_Ulcer_Disease,0.9872272999755278,0.8925458556596941,1.0919525709932474,0.8026629649395607,disability_cognition,aou_v7
Liver_Disease_Mild,0.812415686768128,0.757838175874277,0.8709237263555647,4.767377549023947e-9,disability_cognition,aou_v7
Liver_Disease_Moderate_Severe,0.8983081967298079,0.7649882968437963,1.0548626948167976,0.19074508712299357,disability_cognition,aou_v7
Diabetes_without_Chronic_Complications,0.9533411921673668,0.878815797758207,1.0341864939177563,0.24990931126792684,disability_cognition,aou_v7
Diabetes_with_Chronic_Complications,0.9949558152064459,0.9183587505521649,1.0779415708925535,0.9015331706830855,disability_cognition,aou_v7
Hemiplegia_Paraplegia,1.0598930286142814,0.9298216221793351,1.2081599366039353,0.3838843344743793,disability_cognition,aou_v7
Renal_Disease_Mild_Moderate,0.9715570376959922,0.8909519369202065,1.059454543372466,0.5137533780533761,disability_cognition,aou_v7
Renal_Disease_Severe,1.1273944622919085,1.0106305137540503,1.2576488205221361,0.03158979087480652,disability_cognition,aou_v7
HIV,0.9330469785279423,0.69583137531681,1.251131660660963,0.6433466520430479,disability_cognition,aou_v7
Metastatic_Solid_Tumor,1.067233185273917,0.9313967662069244,1.2228802086015262,0.3488584141044771,disability_cognition,aou_v7
Malignancy,1.062628891751457,0.9814917718143437,1.1504733855257652,0.1338733710762507,disability_cognition,aou_v7
AIDS,0.8541506640410036,0.8007368038354769,0.9111275432665,1.7103107155413307e-6,disability_cognition,aou_v7
f.disability_cognitionYes,0.996634747723617,0.8752013335010058,1.134916941221704,0.9594446973270608,disability_cognition,aou_v7
f.disability_cognitionMissing,0.9953676168125964,0.9353058626286674,1.0592863064224536,0.883747109429275,disability_cognition,aou_v7
f.sexFemale,0.7317485526350948,0.687653313112617,0.7786713654586355,6.91464595673015e-23,disability_mobility,aou_v7
f.sexOther,0.68363183990051,0.513232191189272,0.9106063503982437,0.009316594399483454,disability_mobility,aou_v7
f.age45-54,0.8695616173317517,0.7968568276386603,0.9488999530534075,0.001704398554142835,disability_mobility,aou_v7
f.age55-64,0.9736656092305259,0.8963081277774261,1.0576995669436433,0.5274822174162239,disability_mobility,aou_v7
f.age65+,1.0245845694713878,0.9414250059462822,1.1150899257702203,0.5738673281376534,disability_mobility,aou_v7
f.vaccVaccinated,0.6686188813443464,0.6153185171026626,0.726536250843199,2.15397514467411e-21,disability_mobility,aou_v7
f.raceBlack,2.465790781275866,2.2938599336022847,2.6506082991199897,2.7694253275959312e-132,disability_mobility,aou_v7
f.raceAsian,1.3091216594362223,1.0443000891814351,1.6410987004208668,0.019495780333141356,disability_mobility,aou_v7
